timestamp,symbol,entry_time,exit_time,action,score,entry_price,exit_price,sl,tp,result,pips,reasons
2026-06-04T21:44:53,XAUUSD.vx,2026-05-21 13:00:00,2026-05-21 13:15:00,SELL,70,4532.65,4526.65,4535.65,4526.65,TP,600.0,H4 bearish | H1 bearish | Price near SBR zone | Risk reward valid
2026-06-04T21:44:54,XAUUSD.vx,2026-05-21 13:30:00,2026-05-21 13:45:00,SELL,80,4516.87,4510.87,4519.87,4510.87,TP,600.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:44:54,XAUUSD.vx,2026-05-21 15:00:00,2026-05-21 15:15:00,SELL,70,4514.61,4508.61,4517.61,4508.61,TP,600.0,H4 bearish | H1 bearish | Price near SBR zone | Risk reward valid
2026-06-04T21:44:54,XAUUSD.vx,2026-05-21 15:30:00,2026-05-21 15:45:00,SELL,70,4514.98,4508.98,4517.98,4508.98,TP,600.0,H4 bearish | H1 bearish | Price near SBR zone | Risk reward valid
2026-06-04T21:44:54,XAUUSD.vx,2026-05-22 01:00:00,2026-05-22 02:00:00,SELL,80,4541.79,4544.79,4544.79,4535.79,SL,-300.0,H4 bearish | Price near SBR zone | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:44:54,XAUUSD.vx,2026-05-22 02:30:00,2026-05-22 02:45:00,SELL,80,4533.34,4536.34,4536.34,4527.34,SL,-300.0,H4 bearish | Price near SBR zone | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:44:55,XAUUSD.vx,2026-05-22 08:00:00,2026-05-22 08:15:00,SELL,80,4525.36,4528.36,4528.36,4519.36,SL,-300.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:44:55,XAUUSD.vx,2026-05-22 08:45:00,2026-05-22 09:00:00,SELL,80,4511.19,4514.19,4514.19,4505.19,SL,-300.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:44:55,XAUUSD.vx,2026-05-22 11:15:00,2026-05-22 11:30:00,SELL,70,4526.62,4520.62,4529.62,4520.62,TP,600.0,H4 bearish | H1 bearish | Price near SBR zone | Risk reward valid
2026-06-04T21:44:55,XAUUSD.vx,2026-05-22 13:30:00,2026-05-22 14:00:00,SELL,100,4512.42,4515.42,4515.42,4506.42,SL,-300.0,H4 bearish | H1 bearish | Price near SBR zone | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:44:56,XAUUSD.vx,2026-05-22 14:15:00,2026-05-22 14:30:00,SELL,80,4512.0,4515.0,4515.0,4506.0,SL,-300.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:44:56,XAUUSD.vx,2026-05-22 14:45:00,2026-05-22 15:00:00,SELL,85,4520.61,4523.61,4523.61,4514.61,SL,-300.0,H4 bearish | H1 bearish | Price near SBR zone | M15 bearish candle | Risk reward valid
2026-06-04T21:44:56,XAUUSD.vx,2026-05-22 16:15:00,2026-05-22 16:30:00,SELL,80,4522.03,4525.03,4525.03,4516.03,SL,-300.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:44:56,XAUUSD.vx,2026-05-22 16:45:00,2026-05-22 17:00:00,SELL,100,4513.84,4507.84,4516.84,4507.84,TP,600.0,H4 bearish | H1 bearish | Price near SBR zone | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:44:56,XAUUSD.vx,2026-05-22 17:45:00,2026-05-22 18:00:00,SELL,80,4500.52,4503.52,4503.52,4494.52,SL,-300.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:44:56,XAUUSD.vx,2026-05-22 18:15:00,2026-05-22 18:30:00,SELL,70,4519.18,4522.18,4522.18,4513.18,SL,-300.0,H4 bearish | H1 bearish | Price near SBR zone | Risk reward valid
2026-06-04T21:44:56,XAUUSD.vx,2026-05-22 18:45:00,2026-05-22 19:15:00,SELL,70,4520.02,4523.02,4523.02,4514.02,SL,-300.0,H4 bearish | H1 bearish | Price near SBR zone | Risk reward valid
2026-06-04T21:44:56,XAUUSD.vx,2026-05-22 19:30:00,2026-05-22 19:45:00,SELL,100,4514.89,4517.89,4517.89,4508.89,SL,-300.0,H4 bearish | H1 bearish | Price near SBR zone | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:44:56,XAUUSD.vx,2026-05-22 20:00:00,2026-05-22 20:15:00,SELL,85,4519.25,4522.25,4522.25,4513.25,SL,-300.0,H4 bearish | H1 bearish | Price near SBR zone | Momentum bearish | Risk reward valid
2026-06-04T21:44:56,XAUUSD.vx,2026-05-22 20:30:00,2026-05-22 21:00:00,SELL,100,4522.13,4516.13,4525.13,4516.13,TP,600.0,H4 bearish | H1 bearish | Price near SBR zone | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:44:56,XAUUSD.vx,2026-05-22 21:15:00,2026-05-22 21:30:00,SELL,85,4515.26,4518.26,4518.26,4509.26,SL,-300.0,H4 bearish | H1 bearish | Price near SBR zone | Momentum bearish | Risk reward valid
2026-06-04T21:44:56,XAUUSD.vx,2026-05-22 21:45:00,2026-05-22 22:00:00,SELL,100,4514.8,4508.8,4517.8,4508.8,TP,600.0,H4 bearish | H1 bearish | Price near SBR zone | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:44:56,XAUUSD.vx,2026-05-22 22:15:00,2026-05-22 22:30:00,SELL,80,4507.06,4510.06,4510.06,4501.06,SL,-300.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:44:56,XAUUSD.vx,2026-05-22 22:45:00,2026-05-25 01:00:00,SELL,80,4508.31,4511.31,4511.31,4502.31,SL,-300.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:44:58,XAUUSD.vx,2026-05-25 12:00:00,2026-05-25 12:30:00,BUY,70,4555.4,4561.4,4552.4,4561.4,TP,600.0,H4 bullish | H1 bullish | Price near RBS zone | Risk reward valid
2026-06-04T21:44:58,XAUUSD.vx,2026-05-25 12:45:00,2026-05-25 13:15:00,BUY,100,4567.53,4573.53,4564.53,4573.53,TP,600.0,H4 bullish | H1 bullish | Price near RBS zone | M15 bullish candle | Momentum bullish | Risk reward valid
2026-06-04T21:44:58,XAUUSD.vx,2026-05-25 13:45:00,2026-05-25 14:15:00,BUY,85,4568.58,4574.58,4565.58,4574.58,TP,600.0,H4 bullish | H1 bullish | Price near RBS zone | Momentum bullish | Risk reward valid
2026-06-04T21:44:58,XAUUSD.vx,2026-05-25 14:30:00,2026-05-25 14:45:00,BUY,80,4574.45,4571.45,4571.45,4580.45,SL,-300.0,H4 bullish | H1 bullish | M15 bullish candle | Momentum bullish | Risk reward valid
2026-06-04T21:44:58,XAUUSD.vx,2026-05-25 15:00:00,2026-05-25 15:15:00,BUY,70,4556.33,4553.33,4553.33,4562.33,SL,-300.0,H4 bullish | H1 bullish | Price near RBS zone | Risk reward valid
2026-06-04T21:44:59,XAUUSD.vx,2026-05-25 15:45:00,2026-05-25 16:00:00,BUY,85,4567.65,4564.65,4564.65,4573.65,SL,-300.0,H4 bullish | H1 bullish | Price near RBS zone | M15 bullish candle | Risk reward valid
2026-06-04T21:44:59,XAUUSD.vx,2026-05-25 16:15:00,2026-05-25 17:00:00,BUY,85,4561.76,4567.76,4558.76,4567.76,TP,600.0,H4 bullish | H1 bullish | Price near RBS zone | Momentum bullish | Risk reward valid
2026-06-04T21:44:59,XAUUSD.vx,2026-05-25 17:15:00,2026-05-25 18:15:00,BUY,100,4567.86,4573.86,4564.86,4573.86,TP,600.0,H4 bullish | H1 bullish | Price near RBS zone | M15 bullish candle | Momentum bullish | Risk reward valid
2026-06-04T21:44:59,XAUUSD.vx,2026-05-25 18:30:00,2026-05-25 20:00:00,BUY,85,4568.99,4574.99,4565.99,4574.99,TP,600.0,H4 bullish | H1 bullish | Price near RBS zone | Momentum bullish | Risk reward valid
2026-06-04T21:44:59,XAUUSD.vx,2026-05-25 20:45:00,2026-05-25 21:00:00,BUY,70,4565.06,4571.06,4562.06,4571.06,TP,600.0,H4 bullish | H1 bullish | Price near RBS zone | Risk reward valid
2026-06-04T21:44:59,XAUUSD.vx,2026-05-25 21:15:00,2026-05-26 02:00:00,BUY,85,4570.79,4576.79,4567.79,4576.79,TP,600.0,H4 bullish | H1 bullish | Price near RBS zone | M15 bullish candle | Risk reward valid
2026-06-04T21:44:59,XAUUSD.vx,2026-05-26 02:15:00,2026-05-26 02:30:00,SELL,80,4568.16,4562.16,4571.16,4562.16,TP,600.0,H4 bearish | Price near SBR zone | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:44:59,XAUUSD.vx,2026-05-26 04:00:00,2026-05-26 04:15:00,SELL,80,4548.65,4542.65,4551.65,4542.65,TP,600.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:44:59,XAUUSD.vx,2026-05-26 04:30:00,2026-05-26 04:45:00,SELL,100,4532.26,4535.26,4535.26,4526.26,SL,-300.0,H4 bearish | H1 bearish | Price near SBR zone | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:00,XAUUSD.vx,2026-05-26 05:15:00,2026-05-26 05:45:00,SELL,80,4536.77,4530.77,4539.77,4530.77,TP,600.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:00,XAUUSD.vx,2026-05-26 07:15:00,2026-05-26 07:30:00,SELL,80,4532.43,4526.43,4535.43,4526.43,TP,600.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:00,XAUUSD.vx,2026-05-26 07:45:00,2026-05-26 08:00:00,SELL,100,4525.43,4528.43,4528.43,4519.43,SL,-300.0,H4 bearish | H1 bearish | Price near SBR zone | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:00,XAUUSD.vx,2026-05-26 08:30:00,2026-05-26 08:45:00,SELL,80,4529.75,4523.75,4532.75,4523.75,TP,600.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:00,XAUUSD.vx,2026-05-26 09:30:00,2026-05-26 10:00:00,SELL,70,4533.75,4527.75,4536.75,4527.75,TP,600.0,H4 bearish | H1 bearish | Price near SBR zone | Risk reward valid
2026-06-04T21:45:00,XAUUSD.vx,2026-05-26 10:30:00,2026-05-26 10:45:00,SELL,80,4526.61,4529.61,4529.61,4520.61,SL,-300.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:00,XAUUSD.vx,2026-05-26 11:00:00,2026-05-26 11:15:00,SELL,80,4527.51,4521.51,4530.51,4521.51,TP,600.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:01,XAUUSD.vx,2026-05-26 11:45:00,2026-05-26 12:30:00,SELL,80,4523.69,4517.69,4526.69,4517.69,TP,600.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:01,XAUUSD.vx,2026-05-26 14:15:00,2026-05-26 14:30:00,SELL,80,4523.7,4517.7,4526.7,4517.7,TP,600.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:01,XAUUSD.vx,2026-05-26 14:45:00,2026-05-26 15:00:00,SELL,80,4507.15,4510.15,4510.15,4501.15,SL,-300.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:01,XAUUSD.vx,2026-05-26 15:15:00,2026-05-26 15:30:00,SELL,80,4506.13,4509.13,4509.13,4500.13,SL,-300.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:02,XAUUSD.vx,2026-05-26 17:00:00,2026-05-26 17:15:00,SELL,80,4510.98,4513.98,4513.98,4504.98,SL,-300.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:02,XAUUSD.vx,2026-05-26 17:45:00,2026-05-26 18:00:00,SELL,80,4515.19,4509.19,4518.19,4509.19,TP,600.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:02,XAUUSD.vx,2026-05-26 18:15:00,2026-05-26 18:45:00,SELL,80,4506.04,4509.04,4509.04,4500.04,SL,-300.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:02,XAUUSD.vx,2026-05-26 19:00:00,2026-05-26 19:15:00,SELL,80,4501.34,4504.34,4504.34,4495.34,SL,-300.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:02,XAUUSD.vx,2026-05-26 19:30:00,2026-05-26 20:15:00,SELL,85,4506.52,4500.52,4509.52,4500.52,TP,600.0,H4 bearish | H1 bearish | Price near SBR zone | M15 bearish candle | Risk reward valid
2026-06-04T21:45:02,XAUUSD.vx,2026-05-26 20:30:00,2026-05-26 20:45:00,SELL,80,4498.5,4492.5,4501.5,4492.5,TP,600.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:02,XAUUSD.vx,2026-05-26 21:00:00,2026-05-26 21:15:00,SELL,80,4487.25,4490.25,4490.25,4481.25,SL,-300.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:03,XAUUSD.vx,2026-05-26 23:15:00,2026-05-26 23:30:00,SELL,85,4506.6,4509.6,4509.6,4500.6,SL,-300.0,H4 bearish | H1 bearish | Price near SBR zone | M15 bearish candle | Risk reward valid
2026-06-04T21:45:03,XAUUSD.vx,2026-05-26 23:45:00,2026-05-27 01:00:00,SELL,85,4506.3,4509.3,4509.3,4500.3,SL,-300.0,H4 bearish | H1 bearish | Price near SBR zone | M15 bearish candle | Risk reward valid
2026-06-04T21:45:03,XAUUSD.vx,2026-05-27 01:15:00,2026-05-27 01:30:00,SELL,80,4504.41,4498.41,4507.41,4498.41,TP,600.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:03,XAUUSD.vx,2026-05-27 02:30:00,2026-05-27 02:45:00,SELL,70,4526.85,4520.85,4529.85,4520.85,TP,600.0,H4 bearish | H1 bearish | Price near SBR zone | Risk reward valid
2026-06-04T21:45:04,XAUUSD.vx,2026-05-27 03:45:00,2026-05-27 04:00:00,SELL,80,4515.06,4518.06,4518.06,4509.06,SL,-300.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:04,XAUUSD.vx,2026-05-27 04:15:00,2026-05-27 04:30:00,SELL,80,4515.83,4509.83,4518.83,4509.83,TP,600.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:04,XAUUSD.vx,2026-05-27 04:45:00,2026-05-27 05:15:00,SELL,100,4507.81,4501.81,4510.81,4501.81,TP,600.0,H4 bearish | H1 bearish | Price near SBR zone | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:04,XAUUSD.vx,2026-05-27 05:30:00,2026-05-27 05:45:00,SELL,80,4499.85,4502.85,4502.85,4493.85,SL,-300.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:04,XAUUSD.vx,2026-05-27 06:00:00,2026-05-27 06:30:00,SELL,70,4509.25,4503.25,4512.25,4503.25,TP,600.0,H4 bearish | H1 bearish | Price near SBR zone | Risk reward valid
2026-06-04T21:45:04,XAUUSD.vx,2026-05-27 06:45:00,2026-05-27 07:00:00,SELL,80,4496.99,4499.99,4499.99,4490.99,SL,-300.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:04,XAUUSD.vx,2026-05-27 07:15:00,2026-05-27 07:30:00,SELL,80,4499.63,4502.63,4502.63,4493.63,SL,-300.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:04,XAUUSD.vx,2026-05-27 07:45:00,2026-05-27 08:00:00,SELL,70,4510.06,4513.06,4513.06,4504.06,SL,-300.0,H4 bearish | H1 bearish | Price near SBR zone | Risk reward valid
2026-06-04T21:45:04,XAUUSD.vx,2026-05-27 08:15:00,2026-05-27 08:30:00,SELL,85,4507.36,4501.36,4510.36,4501.36,TP,600.0,H4 bearish | H1 bearish | Price near SBR zone | M15 bearish candle | Risk reward valid
2026-06-04T21:45:04,XAUUSD.vx,2026-05-27 09:00:00,2026-05-27 09:15:00,SELL,80,4494.03,4488.03,4497.03,4488.03,TP,600.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:05,XAUUSD.vx,2026-05-27 09:45:00,2026-05-27 10:00:00,SELL,80,4485.13,4488.13,4488.13,4479.13,SL,-300.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:05,XAUUSD.vx,2026-05-27 10:30:00,2026-05-27 10:45:00,SELL,80,4482.73,4476.73,4485.73,4476.73,TP,600.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:05,XAUUSD.vx,2026-05-27 12:30:00,2026-05-27 12:45:00,SELL,80,4488.56,4491.56,4491.56,4482.56,SL,-300.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:05,XAUUSD.vx,2026-05-27 13:00:00,2026-05-27 13:15:00,SELL,80,4485.45,4479.45,4488.45,4479.45,TP,600.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:05,XAUUSD.vx,2026-05-27 13:30:00,2026-05-27 13:45:00,SELL,80,4465.77,4459.77,4468.77,4459.77,TP,600.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:06,XAUUSD.vx,2026-05-27 14:15:00,2026-05-27 14:30:00,SELL,80,4440.82,4443.82,4443.82,4434.82,SL,-300.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:06,XAUUSD.vx,2026-05-27 14:45:00,2026-05-27 15:00:00,SELL,80,4428.66,4431.66,4431.66,4422.66,SL,-300.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:06,XAUUSD.vx,2026-05-27 15:45:00,2026-05-27 16:00:00,SELL,80,4438.81,4432.81,4441.81,4432.81,TP,600.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:06,XAUUSD.vx,2026-05-27 16:15:00,2026-05-27 16:30:00,SELL,80,4404.85,4407.85,4407.85,4398.85,SL,-300.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:07,XAUUSD.vx,2026-05-27 18:30:00,2026-05-27 18:45:00,SELL,80,4434.09,4437.09,4437.09,4428.09,SL,-300.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:07,XAUUSD.vx,2026-05-27 19:15:00,2026-05-27 19:30:00,SELL,70,4446.78,4449.78,4449.78,4440.78,SL,-300.0,H4 bearish | H1 bearish | Price near SBR zone | Risk reward valid
2026-06-04T21:45:07,XAUUSD.vx,2026-05-27 19:45:00,2026-05-27 20:00:00,SELL,70,4450.77,4444.77,4453.77,4444.77,TP,600.0,H4 bearish | H1 bearish | Price near SBR zone | Risk reward valid
2026-06-04T21:45:07,XAUUSD.vx,2026-05-27 20:15:00,2026-05-27 20:30:00,SELL,70,4449.77,4452.77,4452.77,4443.77,SL,-300.0,H4 bearish | H1 bearish | Price near SBR zone | Risk reward valid
2026-06-04T21:45:07,XAUUSD.vx,2026-05-27 20:45:00,2026-05-27 21:15:00,SELL,100,4450.4,4453.4,4453.4,4444.4,SL,-300.0,H4 bearish | H1 bearish | Price near SBR zone | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:07,XAUUSD.vx,2026-05-27 21:30:00,2026-05-27 23:15:00,SELL,85,4453.29,4456.29,4456.29,4447.29,SL,-300.0,H4 bearish | H1 bearish | Price near SBR zone | M15 bearish candle | Risk reward valid
2026-06-04T21:45:07,XAUUSD.vx,2026-05-27 23:30:00,2026-05-28 01:00:00,SELL,85,4453.57,4456.57,4456.57,4447.57,SL,-300.0,H4 bearish | H1 bearish | Price near SBR zone | M15 bearish candle | Risk reward valid
2026-06-04T21:45:07,XAUUSD.vx,2026-05-28 01:15:00,2026-05-28 02:00:00,SELL,70,4459.91,4453.91,4462.91,4453.91,TP,600.0,H4 bearish | H1 bearish | Price near SBR zone | Risk reward valid
2026-06-04T21:45:07,XAUUSD.vx,2026-05-28 02:15:00,2026-05-28 02:30:00,SELL,80,4450.68,4453.68,4453.68,4444.68,SL,-300.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:08,XAUUSD.vx,2026-05-28 02:45:00,2026-05-28 03:00:00,SELL,80,4447.04,4450.04,4450.04,4441.04,SL,-300.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:08,XAUUSD.vx,2026-05-28 03:30:00,2026-05-28 03:45:00,SELL,70,4452.04,4455.04,4455.04,4446.04,SL,-300.0,H4 bearish | H1 bearish | Price near SBR zone | Risk reward valid
2026-06-04T21:45:08,XAUUSD.vx,2026-05-28 04:00:00,2026-05-28 04:15:00,SELL,80,4438.09,4432.09,4441.09,4432.09,TP,600.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:08,XAUUSD.vx,2026-05-28 04:30:00,2026-05-28 04:45:00,SELL,80,4417.61,4411.61,4420.61,4411.61,TP,600.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:08,XAUUSD.vx,2026-05-28 05:00:00,2026-05-28 05:15:00,SELL,80,4402.5,4405.5,4405.5,4396.5,SL,-300.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:08,XAUUSD.vx,2026-05-28 05:30:00,2026-05-28 05:45:00,SELL,80,4402.08,4396.08,4405.08,4396.08,TP,600.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:08,XAUUSD.vx,2026-05-28 06:00:00,2026-05-28 06:15:00,SELL,80,4394.15,4388.15,4397.15,4388.15,TP,600.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:08,XAUUSD.vx,2026-05-28 06:30:00,2026-05-28 06:45:00,SELL,80,4376.75,4370.75,4379.75,4370.75,TP,600.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:08,XAUUSD.vx,2026-05-28 07:15:00,2026-05-28 07:30:00,SELL,80,4368.43,4371.43,4371.43,4362.43,SL,-300.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:09,XAUUSD.vx,2026-05-28 07:45:00,2026-05-28 08:00:00,SELL,80,4372.99,4375.99,4375.99,4366.99,SL,-300.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:09,XAUUSD.vx,2026-05-28 10:00:00,2026-05-28 10:15:00,SELL,70,4388.76,4391.76,4391.76,4382.76,SL,-300.0,H4 bearish | H1 bearish | Price near SBR zone | Risk reward valid
2026-06-04T21:45:09,XAUUSD.vx,2026-05-28 10:30:00,2026-05-28 10:45:00,SELL,85,4389.31,4383.31,4392.31,4383.31,TP,600.0,H4 bearish | H1 bearish | Price near SBR zone | M15 bearish candle | Risk reward valid
2026-06-04T21:45:10,XAUUSD.vx,2026-05-28 11:00:00,2026-05-28 11:30:00,SELL,70,4393.24,4387.24,4396.24,4387.24,TP,600.0,H4 bearish | H1 bearish | Price near SBR zone | Risk reward valid
2026-06-04T21:45:10,XAUUSD.vx,2026-05-28 11:45:00,2026-05-28 12:00:00,SELL,80,4386.92,4389.92,4389.92,4380.92,SL,-300.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:10,XAUUSD.vx,2026-05-28 12:30:00,2026-05-28 12:45:00,SELL,85,4391.07,4394.07,4394.07,4385.07,SL,-300.0,H4 bearish | H1 bearish | Price near SBR zone | M15 bearish candle | Risk reward valid
2026-06-04T21:45:10,XAUUSD.vx,2026-05-28 13:30:00,2026-05-28 13:45:00,SELL,80,4389.04,4383.04,4392.04,4383.04,TP,600.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:10,XAUUSD.vx,2026-05-28 14:15:00,2026-05-28 14:30:00,SELL,80,4384.88,4387.88,4387.88,4378.88,SL,-300.0,H4 bearish | H1 bearish | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:11,XAUUSD.vx,2026-05-28 15:00:00,2026-05-28 15:15:00,SELL,70,4392.6,4386.6,4395.6,4386.6,TP,600.0,H4 bearish | H1 bearish | Price near SBR zone | Risk reward valid
2026-06-04T21:45:11,XAUUSD.vx,2026-05-28 15:30:00,2026-05-28 15:45:00,SELL,70,4402.06,4405.06,4405.06,4396.06,SL,-300.0,H4 bearish | H1 bearish | Price near SBR zone | Risk reward valid
2026-06-04T21:45:14,XAUUSD.vx,2026-05-29 01:00:00,2026-05-29 02:15:00,SELL,80,4493.74,4496.74,4496.74,4487.74,SL,-300.0,H4 bearish | Price near SBR zone | M15 bearish candle | Momentum bearish | Risk reward valid
2026-06-04T21:45:15,XAUUSD.vx,2026-05-29 04:00:00,2026-05-29 04:15:00,BUY,80,4514.97,4511.97,4511.97,4520.97,SL,-300.0,H4 bullish | H1 bullish | M15 bullish candle | Momentum bullish | Risk reward valid
2026-06-04T21:45:15,XAUUSD.vx,2026-05-29 04:30:00,2026-05-29 04:45:00,BUY,100,4506.42,4503.42,4503.42,4512.42,SL,-300.0,H4 bullish | H1 bullish | Price near RBS zone | M15 bullish candle | Momentum bullish | Risk reward valid
2026-06-04T21:45:15,XAUUSD.vx,2026-05-29 05:00:00,2026-05-29 05:15:00,BUY,80,4506.81,4503.81,4503.81,4512.81,SL,-300.0,H4 bullish | H1 bullish | M15 bullish candle | Momentum bullish | Risk reward valid
2026-06-04T21:45:15,XAUUSD.vx,2026-05-29 05:30:00,2026-05-29 05:45:00,BUY,85,4505.04,4502.04,4502.04,4511.04,SL,-300.0,H4 bullish | H1 bullish | Price near RBS zone | M15 bullish candle | Risk reward valid
2026-06-04T21:45:15,XAUUSD.vx,2026-05-29 06:00:00,2026-05-29 07:00:00,BUY,70,4496.23,4502.23,4493.23,4502.23,TP,600.0,H4 bullish | H1 bullish | Price near RBS zone | Risk reward valid
2026-06-04T21:45:15,XAUUSD.vx,2026-05-29 07:15:00,2026-05-29 08:00:00,BUY,80,4509.13,4515.13,4506.13,4515.13,TP,600.0,H4 bullish | H1 bullish | M15 bullish candle | Momentum bullish | Risk reward valid
2026-06-04T21:45:16,XAUUSD.vx,2026-05-29 08:30:00,2026-05-29 08:45:00,BUY,70,4506.68,4512.68,4503.68,4512.68,TP,600.0,H4 bullish | H1 bullish | Price near RBS zone | Risk reward valid
